review	label
I like the Dish Networks technology and the potential that it could be.  One DVR which covers two rooms is great.  The picture is clear when it works.  The menus/programming are intuitive.  The pricing is reasonable.	0
This product stopped working a few days after purchase.  5 phone calls and 2 emails were not returned by SanDisk.  This product did not work as advertised and no technical support of any kind is available.  I would not buy this brand again	0
The Voice recorder meets all my expectations and more	0
All ports began running slow after just 6 months of use. Followed LinkSys RMA process and they sent me a hub in return by mistake. I followed yet another LinkSys RMA process and had to wait TWO MONTHS for the replacement switch covering their mistake. The replacement switch died after 1 week of use. The latest RMA unit ran excessively Hot until the smell of burning plastic left the air and then it would not power up. This is what I have learned about Linksys: #1) This should be a simple network pass-through device and it should not fail unless manufactured poorly - Linksys apparently cannot make a good one. #2) Do not even think about turning a broken unit into Linksys under their RMA process, they will simply send you a refurbished unit and it cannot be trusted. If these cheap switches fail they cannot be fixed and the original manufacture was flawed in the first place. #3) Choose a competitors product - I have had other brand switches running for years with no issues	0
Purchased this for my laptop (it was supposed to match the Rangemax modem).  The adapter was not being recognized by my machine, and I contacted customer service.   The customer service rep was obviously from India (suprize!).  Unfortunately my inquiry was not resolved and I returned the product back.   Probably would explore other brands next time around.	0
I don't like it because it is always saying "low power" and I do every thing it said to trouble shoot the problem with out and luck fixing the problem	0
I just purchased this mouse. It has a good feel. It does not scroll as smoothly as I would like. Contrary to what Microsoft says, the buttons are not programmable -- you have to select from a predefined list. I chose to use the small silver buttons on the side as "copy" and "paste". Neither one works.Another irritation, I am already getting a popup that says the "signal" is weak -- about 18" away, yet the menu says it is fine I got a great buy on it at OfficeDepot (half price), otherwise I would return it	0
Interference from other electronics is a severe problem - I had to return this item for a refund.  If you can locate it several feet from any other electronics, it might work for you, but who wants a phone that you cannot place on your desktop, near a computer	0
I am a LONG TIME pc user and pc gamer.	0
The ONLY reason i bought this unit when I saw it in the store was for the iPod controller feature.  I really looked forward to being able to control my iPod from the deck and hiding my ipod in my dash completely out of sight.  Boy was I disappointed!  The iPod adpater works and all... but barely.  It takes FOREVER to scroll through the songs, artists or albums.  Why the hell would Alpine put out a product that has an inferior scrolling mechanism and then lock you out of the iPod so you can't even select songs from the iPod itself?  I have over 3000 songs on my iPod... by the time I scroll to the song I want I've already reached my destination... and that's if I even find the song at all!  So now what I have to do is unplug my iPod, scroll to the song I want, then plug it back in. (Luckily the reciever continues to play whatever song was already playing when you plug your iPod in.)  But again... that defeats the whole point of having the controls built into the deck.  Bottom line, the iPod control feature flat SUCKS.  The deck features a "quick search" function... but it is uselss... it isn't used to search through artsts or albums... only individual songs and there's no way to skip 10, 20, 30 or 100 songs at a time... only 1 by 1... What's "quick" about that?   I have 3000 songs and hundreds of artists and albums and Alpine thinks I'm supposed to go through them 1 by 1???? Another annoying thing about this unit is that when you skip through songs while the iPod is playing, the display just says "song up" or "song down" instead of just showing the name of the damn song!  Who thought of that?  What possible help could "song up" be to anyone? Just show the name of the song while I'm skipping through... that makes more sense right?  There are a bunch of other problems I have with the practicalness of this unit when used with the iPod adapter and iPod... but the sound quality is great which is the most important thing... but then again... who cares if the sound is great when it takes you all day to find the song you want to listen to	0
